<Ziaabad,_Kerman>	<utcOffset>	"+4:30"
<Kamraniyeh-ye_Pain>	rdfs:label	"Kamraniyeh-ye Pain"
<Kamraniyeh-ye_Pain>	rdfs:label	"كامرانيه پائين"
<Kamraniyeh-ye_Pain>	<populationTotal>	"248"^^xsd:nonNegativeInteger
<Kamraniyeh-ye_Pain>	<utcOffset>	"+3:30"
<Kamraniyeh-ye_Pain>	<utcOffset>	"+4:30"
<Kamraniyeh-ye_Bala>	rdfs:label	"Kamraniyeh-ye Bala"
<Kamraniyeh-ye_Bala>	rdfs:label	"كامرانيه بالا"
<Kamraniyeh-ye_Bala>	<populationTotal>	"305"^^xsd:nonNegativeInteger
<Kamraniyeh-ye_Bala>	<utcOffset>	"+3:30"
<Kamraniyeh-ye_Bala>	<utcOffset>	"+4:30"
<You've_Got_a_Friend_(Johnny_Mathis_album)>	rdfs:label	"You've Got a Friend (Johnny Mathis album)"
<You've_Got_a_Friend_(Johnny_Mathis_album)>	<releaseDate>	"1971-08-11"^^xsd:date
<You've_Got_a_Friend_(Johnny_Mathis_album)>	<runtime>	"2135.0"^^xsd:double
<Francis_Lewis_(MP)>	rdfs:label	"Lewis, Francis"
<Francis_Lewis_(MP)>	<birthYear>	"1692"^^xsd:gYear
<Francis_Lewis_(MP)>	<http://purl.org/dc/elements/1.1/description>	"English MP"
<Francis_Lewis_(MP)>	<deathDate>	"1744-03-03"^^xsd:date
<Francis_Lewis_(MP)>	<deathYear>	"1744"^^xsd:gYear
<Abegarm,_Rigan>	rdfs:label	"Abegarm"
<Abegarm,_Rigan>	rdfs:label	"ابگرم"
<Abegarm,_Rigan>	<populationTotal>	"58"^^xsd:nonNegativeInteger
<Abegarm,_Rigan>	<utcOffset>	"+3:30"
<Abegarm,_Rigan>	<utcOffset>	"+4:30"
<Chant_(band)>	rdfs:label	"CHANT"
<Chant_(band)>	<background>	"group_or_band"
<Chant_(band)>	<activeYearsStartYear>	"2004"^^xsd:gYear
<Lark_(album)>	rdfs:label	"Lark"
<Lark_(album)>	<releaseDate>	"1972-01-01"^^xsd:date
<Lark_(album)>	<runtime>	"2408.0"^^xsd:double
<PORK_(magazine)>	rdfs:label	"PORK"
<PORK_(magazine)>	<circulation>	"35000"^^xsd:nonNegativeInteger
<PORK_(magazine)>	<depictionDescription>	"PORK #9 cover bySean Aaberg(November, 2012)"
<PORK_(magazine)>	<imageSize>	"150"^^xsd:integer
<Abgarm,_Bardsir>	rdfs:label	"Abgarm"
<Abgarm,_Bardsir>	rdfs:label	"ابگرم"
<Abgarm,_Bardsir>	<populationTotal>	"20"^^xsd:nonNegativeInteger
<Abgarm,_Bardsir>	<utcOffset>	"+3:30"
<Abgarm,_Bardsir>	<utcOffset>	"+4:30"
<Tajabad,_Bardsir>	rdfs:label	"Tajabad"
<Tajabad,_Bardsir>	rdfs:label	"تاج اباد"
<Tajabad,_Bardsir>	<populationTotal>	"28"^^xsd:nonNegativeInteger
<Tajabad,_Bardsir>	<utcOffset>	"+3:30"
<Tajabad,_Bardsir>	<utcOffset>	"+4:30"
<Tajabad-e_Yek,_Bardsir>	rdfs:label	"Tajabad-e Yek"
<Tajabad-e_Yek,_Bardsir>	rdfs:label	"تاج آباد1"
<Tajabad-e_Yek,_Bardsir>	<populationTotal>	"52"^^xsd:nonNegativeInteger
<Tajabad-e_Yek,_Bardsir>	<utcOffset>	"+3:30"
<Tajabad-e_Yek,_Bardsir>	<utcOffset>	"+4:30"
<Tajabad-e_Do,_Bardsir>	rdfs:label	"Tajabad-e Do"
<Tajabad-e_Do,_Bardsir>	rdfs:label	"تاج آباد2"
<Tajabad-e_Do,_Bardsir>	<utcOffset>	"+3:30"
<Tajabad-e_Do,_Bardsir>	<utcOffset>	"+4:30"
<Gideon_Hollister_Pond>	rdfs:label	"Pond, Gideon Hollister"
<Gideon_Hollister_Pond>	<birthDate>	"1810-06-30"^^xsd:date
<Gideon_Hollister_Pond>	<birthYear>	"1810"^^xsd:gYear
<Gideon_Hollister_Pond>	<http://purl.org/dc/elements/1.1/description>	"American politician"
<Gideon_Hollister_Pond>	<deathDate>	"1878-01-20"^^xsd:date
<Gideon_Hollister_Pond>	<deathYear>	"1878"^^xsd:gYear
<Rosy,_Minnesota>	rdfs:label	"Rosy, Minnesota"
<Rosy,_Minnesota>	<elevation>	"412.0896"^^xsd:double
<Rosy,_Minnesota>	<populationTotal>	"10"^^xsd:nonNegativeInteger
<Rosy,_Minnesota>	<areaCode>	"218"
<Rosy,_Minnesota>	<utcOffset>	"-6"
<Rosy,_Minnesota>	<utcOffset>	"-5"
<Tajabad-e_Do,_Kahnuj>	rdfs:label	"Tajabad-e Do"
<Tajabad-e_Do,_Kahnuj>	rdfs:label	"تاج اباد2"
<Tajabad-e_Do,_Kahnuj>	<populationTotal>	"184"^^xsd:nonNegativeInteger
<Tajabad-e_Do,_Kahnuj>	<utcOffset>	"+3:30"
<Tajabad-e_Do,_Kahnuj>	<utcOffset>	"+4:30"
<Tajabad-e_Yek,_Kahnuj>	rdfs:label	"Tajabad-e Yek"
<Tajabad-e_Yek,_Kahnuj>	rdfs:label	"تاج اباد1"
<Tajabad-e_Yek,_Kahnuj>	<utcOffset>	"+3:30"
<Tajabad-e_Yek,_Kahnuj>	<utcOffset>	"+4:30"
<Tajabad,_Kahnuj>	rdfs:label	"Tajabad"
<Tajabad,_Kahnuj>	rdfs:label	"تاج اباد"
<Tajabad,_Kahnuj>	<populationTotal>	"101"^^xsd:nonNegativeInteger
<Tajabad,_Kahnuj>	<utcOffset>	"+3:30"
<Tajabad,_Kahnuj>	<utcOffset>	"+4:30"
<William_Davidson_(engineer)>	rdfs:label	"William Davidson"
<William_Davidson_(engineer)>	<birthDate>	"1844-06-12"^^xsd:date
<William_Davidson_(engineer)>	<deathDate>	"1920-02-09"^^xsd:date
<William_Davidson_(engineer)>	<depictionDescription>	"William Davidson"
<William_Davidson_(engineer)>	rdfs:label	"Davidson, William"
<William_Davidson_(engineer)>	<birthDate>	"1853-08-13"^^xsd:date
<William_Davidson_(engineer)>	<birthYear>	"1853"^^xsd:gYear
<William_Davidson_(engineer)>	<http://purl.org/dc/elements/1.1/description>	"Australian civil engineer"
<William_Davidson_(engineer)>	<deathDate>	"1920-09-02"^^xsd:date
<William_Davidson_(engineer)>	<deathYear>	"1920"^^xsd:gYear
<Abgarm,_Dalfard>	rdfs:label	"Abgarm"
<Abgarm,_Dalfard>	rdfs:label	"ابگرم"
<Abgarm,_Dalfard>	<populationTotal>	"56"^^xsd:nonNegativeInteger
<Abgarm,_Dalfard>	<utcOffset>	"+3:30"
<Abgarm,_Dalfard>	<utcOffset>	"+4:30"
<Abgarm,_Gevar>	rdfs:label	"Abgarm"
<Abgarm,_Gevar>	rdfs:label	"ابگرم"
<Abgarm,_Gevar>	<populationTotal>	"49"^^xsd:nonNegativeInteger
<Abgarm,_Gevar>	<utcOffset>	"+3:30"
<Abgarm,_Gevar>	<utcOffset>	"+4:30"
<Abgarm,_Jebalbarez>	rdfs:label	"Abgarm"
<Abgarm,_Jebalbarez>	rdfs:label	"ابگرم"
<Abgarm,_Jebalbarez>	<populationTotal>	"10"^^xsd:nonNegativeInteger
<Abgarm,_Jebalbarez>	<utcOffset>	"+3:30"
<Abgarm,_Jebalbarez>	<utcOffset>	"+4:30"
<Mahaprabhu_(film)>	rdfs:label	"Mahaprabhu"
<Mahaprabhu_(film)>	<runtime>	"8400.0"^^xsd:double
<Bob_Gibson_(footballer)>	rdfs:label	"Bob Gibson"
<Bob_Gibson_(footballer)>	rdfs:label	"Robert Henry Gibson"
<Bob_Gibson_(footballer)>	<birthDate>	"1927-08-05"^^xsd:date
<Bob_Gibson_(footballer)>	rdfs:label	"Gibson, Bob"
<Bob_Gibson_(footballer)>	<birthYear>	"1927"^^xsd:gYear
<Bob_Gibson_(footballer)>	<http://purl.org/dc/elements/1.1/description>	"Footballer"
<Bob_Gibson_(footballer)>	<deathYear>	"1989"^^xsd:gYear
<American_Dream_(Rocky_Loves_Emily_EP)>	rdfs:label	"American Dream EP"
<American_Dream_(Rocky_Loves_Emily_EP)>	<releaseDate>	"2010-11-22"^^xsd:date
<American_Dream_(Rocky_Loves_Emily_EP)>	<runtime>	"824.0"^^xsd:double
<Tajabad,_Jiroft>	rdfs:label	"Tajabad"
<Tajabad,_Jiroft>	rdfs:label	"تاج اباد"
<Tajabad,_Jiroft>	<populationTotal>	"246"^^xsd:nonNegativeInteger
<Tajabad,_Jiroft>	<utcOffset>	"+3:30"
<Tajabad,_Jiroft>	<utcOffset>	"+4:30"
<Girls_(Kid_Cudi_song)>	rdfs:label	"Girls"
<Girls_(Kid_Cudi_song)>	<releaseDate>	"2013-04-02"^^xsd:date
<Girls_(Kid_Cudi_song)>	<runtime>	"267.0"^^xsd:double
<Adoration_(1928_film)>	rdfs:label	"Adoration"
<Adoration_(1928_film)>	<runtime>	"4380.0"^^xsd:double
<Symbol,_Kentucky>	rdfs:label	"Symbol"
<Symbol,_Kentucky>	<elevation>	"381.9144"^^xsd:double
<Symbol,_Kentucky>	<postalCode>	"40764"
<Symbol,_Kentucky>	<utcOffset>	"-5"
<Symbol,_Kentucky>	<utcOffset>	"-4"
<Tajabad-e_Olya_(2)>	rdfs:label	"Tajabad-e Olya"
<Tajabad-e_Olya_(2)>	rdfs:label	"تاج اباد عليا"
<Tajabad-e_Olya_(2)>	<utcOffset>	"+3:30"
<Tajabad-e_Olya_(2)>	<utcOffset>	"+4:30"
<Truth_or_Consequences_(NCIS)>	<seasonNumber>	"7"^^xsd:nonNegativeInteger
<Truth_or_Consequences_(NCIS)>	<episodeNumber>	"1"^^xsd:nonNegativeInteger
<Truth_or_Consequences_(NCIS)>	rdfs:label	"Truth or Consequences"
<Truth_or_Consequences_(NCIS)>	<releaseDate>	"2009-09-22"^^xsd:date
<London_Bridge_(film)>	rdfs:label	"London Bridge"
<Abgarm,_Rudbar-e_Jonubi>	rdfs:label	"Abgarm"
<Abgarm,_Rudbar-e_Jonubi>	rdfs:label	"ابگرم"
<Abgarm,_Rudbar-e_Jonubi>	<populationTotal>	"28"^^xsd:nonNegativeInteger
<Abgarm,_Rudbar-e_Jonubi>	<utcOffset>	"+3:30"
<Abgarm,_Rudbar-e_Jonubi>	<utcOffset>	"+4:30"
<Haunted_House_(EP)>	rdfs:label	"Haunted House"
<Haunted_House_(EP)>	<releaseDate>	"2013-05-06"^^xsd:date
<Haunted_House_(EP)>	<runtime>	"1131.0"^^xsd:double
<Gasp_(2012_film)>	rdfs:label	"Gasp"
<Gasp_(2012_film)>	<runtime>	"900.0"^^xsd:double
<Gasp_(2012_film)>	<imdbId>	"2368875"
<Third_Avenue_(Brooklyn)>	rdfs:label	"Third Avenue"
<Third_Avenue_(Brooklyn)>	<routeStartDirection>	"North"
<Third_Avenue_(Brooklyn)>	<routeEndDirection>	"South"
<U2_(Vienna_U-Bahn)>	rdfs:label	"Line U2"
<U2_(Vienna_U-Bahn)>	<status>	"Operational"
<U2_(Vienna_U-Bahn)>	<numberOfStations>	"20"^^xsd:nonNegativeInteger
<U2_(Vienna_U-Bahn)>	<openingYear>	"1980"^^xsd:gYear
<U2_(Vienna_U-Bahn)>	<lineLength>	"16700.0"^^xsd:double
<Out_of_the_Grey_(The_Dream_Syndicate_album)>	rdfs:label	"Out of the Grey"
<Out_of_the_Grey_(The_Dream_Syndicate_album)>	<releaseDate>	"1986-05-23"^^xsd:date
<Out_of_the_Grey_(The_Dream_Syndicate_album)>	<runtime>	"3960.0"^^xsd:double
<Runway_(2010_film)>	rdfs:label	"Runway"
<Runway_(2010_film)>	<runtime>	"5400.0"^^xsd:double
<Runway_(2010_film)>	<imdbId>	"2022522"
<Baharestan,_Gilan>	rdfs:label	"Baharestan"
<Baharestan,_Gilan>	rdfs:label	"بهارستان"
<Baharestan,_Gilan>	<populationTotal>	"82"^^xsd:nonNegativeInteger
<Baharestan,_Gilan>	<utcOffset>	"+3:30"
<Baharestan,_Gilan>	<utcOffset>	"+4:30"
<Allison_Miller_(artist)>	rdfs:label	"Miller, Allison"
<Allison_Miller_(artist)>	<birthYear>	"1974"^^xsd:gYear
<Allison_Miller_(artist)>	<http://purl.org/dc/elements/1.1/description>	"American artist"
<Electric_(Pet_Shop_Boys_album)>	rdfs:label	"Electric"
<Electric_(Pet_Shop_Boys_album)>	<releaseDate>	"2013-07-12"^^xsd:date
<Electric_(Pet_Shop_Boys_album)>	<runtime>	"2952.0"^^xsd:double
<Mike_Shanahan_(tight_end)>	<undraftedYear>	"2013"^^xsd:gYear
<Mike_Shanahan_(tight_end)>	<birthDate>	"1989-12-28"^^xsd:date
<Mike_Shanahan_(tight_end)>	<number>	"--"
<Mike_Shanahan_(tight_end)>	<weight>	"109317.6"^^xsd:double
<Mike_Shanahan_(tight_end)>	<height>	"1.9304"^^xsd:double
<Mike_Shanahan_(tight_end)>	rdfs:label	"Shanahan, Mike"
<Mike_Shanahan_(tight_end)>	<birthYear>	"1989"^^xsd:gYear
<Mike_Shanahan_(tight_end)>	<http://purl.org/dc/elements/1.1/description>	"American football player"
<Mike_Shanahan_(tight_end)>	<alias>	"Shanahan, Michael Andrew"
<Sledgehammer_(film)>	<budget>	"40000.0"^^<usDollar>
<Sledgehammer_(film)>	rdfs:label	"Sledgehammer"
<Sledgehammer_(film)>	<runtime>	"5220.0"^^xsd:double
<James_Octavius_Machell>	rdfs:label	"Machell, James Octavius"
<James_Octavius_Machell>	<birthYear>	"1837"^^xsd:gYear
<James_Octavius_Machell>	<http://purl.org/dc/elements/1.1/description>	"British horse trainer"
<James_Octavius_Machell>	<deathYear>	"1902"^^xsd:gYear
<No_Exit_(novel)>	rdfs:label	"No Exit (Novel)"
<No_Exit_(novel)>	<numberOfPages>	"178"^^xsd:positiveInteger
<No_Exit_(novel)>	<isbn>	"978-93-82025-28-3"
<Javadiyeh-ye_Mortazavi>	rdfs:label	"Javadiyeh-ye Mortazavi"
<Javadiyeh-ye_Mortazavi>	rdfs:label	"جواديه مرتضوي"
<Javadiyeh-ye_Mortazavi>	<populationTotal>	"364"^^xsd:nonNegativeInteger
<Javadiyeh-ye_Mortazavi>	<utcOffset>	"+3:30"
<Javadiyeh-ye_Mortazavi>	<utcOffset>	"+4:30"
<Victory_(1940_film)>	rdfs:label	"Victory"
<Javadiyeh_ol_Hiyeh>	rdfs:label	"Javadiyeh ol Hiyeh"
<Javadiyeh_ol_Hiyeh>	rdfs:label	"جواديه الهيه"
<Javadiyeh_ol_Hiyeh>	<populationTotal>	"2836"^^xsd:nonNegativeInteger
<Javadiyeh_ol_Hiyeh>	<utcOffset>	"+3:30"
<Javadiyeh_ol_Hiyeh>	<utcOffset>	"+4:30"
<Tajabad-e_Kohneh>	rdfs:label	"Tajabad-e Kohneh"
<Tajabad-e_Kohneh>	rdfs:label	"تاج ابادكهنه"
<Tajabad-e_Kohneh>	<populationTotal>	"949"^^xsd:nonNegativeInteger
<Tajabad-e_Kohneh>	<utcOffset>	"+3:30"
<Tajabad-e_Kohneh>	<utcOffset>	"+4:30"
<Tajabad,_Rafsanjan>	rdfs:label	"Tajabad"
<Tajabad,_Rafsanjan>	rdfs:label	"تاج اباد"
<Tajabad,_Rafsanjan>	<populationTotal>	"115"^^xsd:nonNegativeInteger
<Tajabad,_Rafsanjan>	<utcOffset>	"+3:30"
<Tajabad,_Rafsanjan>	<utcOffset>	"+4:30"
<Baharestan,_Rafsanjan>	rdfs:label	"Baharestan"
<Baharestan,_Rafsanjan>	rdfs:label	"بهارستان"
<Baharestan,_Rafsanjan>	<populationTotal>	"25"^^xsd:nonNegativeInteger
<Baharestan,_Rafsanjan>	<utcOffset>	"+3:30"
<Baharestan,_Rafsanjan>	<utcOffset>	"+4:30"
<Mohammadiyeh,_Rafsanjan>	rdfs:label	"Mohammadiyeh"
<Mohammadiyeh,_Rafsanjan>	rdfs:label	"محمديه"
<Mohammadiyeh,_Rafsanjan>	<populationTotal>	"232"^^xsd:nonNegativeInteger
<Mohammadiyeh,_Rafsanjan>	<utcOffset>	"+3:30"
<Mohammadiyeh,_Rafsanjan>	<utcOffset>	"+4:30"
<John_Venn_(1759–1813)>	rdfs:label	"Venn, John"
<John_Venn_(1759–1813)>	<birthYear>	"1759"^^xsd:gYear
<John_Venn_(1759–1813)>	<http://purl.org/dc/elements/1.1/description>	"British priest"
<John_Venn_(1759–1813)>	<deathYear>	"1813"^^xsd:gYear
<Treasure_(Bruno_Mars_song)>	rdfs:label	"Treasure"
<Treasure_(Bruno_Mars_song)>	<bSide>	"Remixes (12\")"
<Treasure_(Bruno_Mars_song)>	<bSide>	"\"Locked Out of Heaven\" (Paul OakenfoldRemix) (CD)"
<Treasure_(Bruno_Mars_song)>	<releaseDate>	"2013-05-10"^^xsd:date
<Treasure_(Bruno_Mars_song)>	<runtime>	"178.0"^^xsd:double
<Tiran,_Kerman>	rdfs:label	"Tiran"
<Tiran,_Kerman>	rdfs:label	"تيران"
<Tiran,_Kerman>	<populationTotal>	"122"^^xsd:nonNegativeInteger
<Tiran,_Kerman>	<utcOffset>	"+3:30"
<Tiran,_Kerman>	<utcOffset>	"+4:30"
<Netra,_Jodhpur>	rdfs:label	"Netra"
<Netra,_Jodhpur>	<synonym>	"Netran"
<Netra,_Jodhpur>	rdfs:label	"नेतडा"
<Netra,_Jodhpur>	<utcOffset>	"+5:30"
<Bidestan,_Kerman>	rdfs:label	"Bidestan"
<Bidestan,_Kerman>	rdfs:label	"بيدستان"
<Bidestan,_Kerman>	<populationTotal>	"43"^^xsd:nonNegativeInteger
<Bidestan,_Kerman>	<utcOffset>	"+3:30"
<Bidestan,_Kerman>	<utcOffset>	"+4:30"
<Southern_Comfort_(Frank_Wess_album)>	rdfs:label	"Southern Comfort"
<Southern_Comfort_(Frank_Wess_album)>	<recordDate>	"1962-03-22"^^xsd:date
<Southern_Comfort_(Frank_Wess_album)>	<runtime>	"2137.0"^^xsd:double
<When_Will_I_See_You_Again_(Johnny_Mathis_album)>	rdfs:label	"When Will I See You Again"
<When_Will_I_See_You_Again_(Johnny_Mathis_album)>	<runtime>	"2022.0"^^xsd:double
<Netra,_Pali>	rdfs:label	"Netra"
<Netra,_Pali>	<synonym>	"Netran"
<Netra,_Pali>	rdfs:label	"(नेतडा)"
<Netra,_Pali>	<utcOffset>	"+5:30"
<Tajabad,_Sirjan>	rdfs:label	"Tajabad"
<Tajabad,_Sirjan>	rdfs:label	"تاج اباد"
<Tajabad,_Sirjan>	<utcOffset>	"+3:30"
<Tajabad,_Sirjan>	<utcOffset>	"+4:30"
<Syncopation_(1942_film)>	rdfs:label	"Syncopation"
<Syncopation_(1942_film)>	<runtime>	"5280.0"^^xsd:double
<Syncopation_(1942_film)>	<runtime>	"4560.0"^^xsd:double
<Vincent_Price_(song)>	rdfs:label	"Vincent Price"
<Vincent_Price_(song)>	<bSide>	"First Sign of Madness"
<Vincent_Price_(song)>	<releaseDate>	"2013-06-07"^^xsd:date
<Vincent_Price_(song)>	<runtime>	"286.0"^^xsd:double
<Henry_Hoare_(cricketer,_born_1844)>	rdfs:label	"Hoare, Henry"
<Henry_Hoare_(cricketer,_born_1844)>	<birthDate>	"1844-04-01"^^xsd:date
<Henry_Hoare_(cricketer,_born_1844)>	<birthYear>	"1844"^^xsd:gYear
<Henry_Hoare_(cricketer,_born_1844)>	<http://purl.org/dc/elements/1.1/description>	"English cricketer"
<Henry_Hoare_(cricketer,_born_1844)>	<deathDate>	"1931-09-07"^^xsd:date
<Henry_Hoare_(cricketer,_born_1844)>	<deathYear>	"1931"^^xsd:gYear
<Mohammadiyeh,_Sirjan>	rdfs:label	"Mohammadiyeh"
<Mohammadiyeh,_Sirjan>	rdfs:label	"محمديه"
<Mohammadiyeh,_Sirjan>	<populationTotal>	"393"^^xsd:nonNegativeInteger
<Mohammadiyeh,_Sirjan>	<utcOffset>	"+3:30"
<Mohammadiyeh,_Sirjan>	<utcOffset>	"+4:30"
<Layla_(magazine)>	rdfs:label	"Layla Magazine"
<Layla_(magazine)>	<date>	"1923-10-15"^^xsd:date
<Layla_(magazine)>	<date>	"1925-01-03"^^xsd:date
<Layla_(magazine)>	<depictionDescription>	"15 May 1924 issue"
<Netra,_Diamond_Harbour>	rdfs:label	"Netra"
<Netra,_Diamond_Harbour>	<populationTotal>	"2996"^^xsd:nonNegativeInteger
<Netra,_Diamond_Harbour>	<utcOffset>	"+5:30"
<Yazdanabad_Rural_District>	rdfs:label	"Yazdanabad Rural District"
<Yazdanabad_Rural_District>	rdfs:label	"دهستان يزدان آباد"
<Yazdanabad_Rural_District>	<populationTotal>	"6107"^^xsd:nonNegativeInteger
<Baharestan,_Zarand>	rdfs:label	"Baharestan"
<Baharestan,_Zarand>	rdfs:label	"بهارستان"
<Baharestan,_Zarand>	<populationTotal>	"81"^^xsd:nonNegativeInteger
<Baharestan,_Zarand>	<utcOffset>	"+3:30"
<Baharestan,_Zarand>	<utcOffset>	"+4:30"
<Brahma_(2014_film)>	rdfs:label	"Brahma"
<The_Black_Panther_(1921_film)>	rdfs:label	"The Black Panther"
<The_Black_Panther_(1921_film)>	<releaseDate>	"1921-10-14"^^xsd:date
<Koidu,_Harju_County>	rdfs:label	"Koidu"
<Koidu,_Harju_County>	<foundingDate>	"2012-07-16"^^xsd:date
<I_Only_Have_Eyes_for_You_(Johnny_Mathis_album)>	rdfs:label	"I Only Have Eyes for You (Johnny Mathis album)"
<I_Only_Have_Eyes_for_You_(Johnny_Mathis_album)>	<runtime>	"2237.0"^^xsd:double
<Niels_Toller>	rdfs:label	"Toller, Niels"
<Niels_Toller>	<birthYear>	"1592"^^xsd:gYear
<Niels_Toller>	<http://purl.org/dc/elements/1.1/description>	"Danish merchant"
<Niels_Toller>	<deathDate>	"1642-01-08"^^xsd:date
<Niels_Toller>	<deathYear>	"1642"^^xsd:gYear
<Franklin_Flying_Field>	rdfs:label	"Franklin Flying Field"
<Franklin_Flying_Field>	<faaLocationIdentifier>	"3FK"
<Franklin_Flying_Field>	<elevation>	"225.552"^^xsd:double
<Franklin_Flying_Field>	<runwayDesignation>	"3/21"
<Franklin_Flying_Field>	<runwayLength>	"731.52"^^xsd:double
<Franklin_Flying_Field>	<runwaySurface>	"Asphalt"
<Daylight_(video_game)>	rdfs:label	"Daylight"
<Daylight_(video_game)>	<releaseDate>	"2014-04-29"^^xsd:date
<Ashok_Kumar_(cinematographer)>	rdfs:label	"Ashok Kumar"
<Ashok_Kumar_(cinematographer)>	<deathDate>	"2014-10-22"^^xsd:date
<Ashok_Kumar_(cinematographer)>	<deathYear>	"2014"^^xsd:gYear
<Ashok_Kumar_(cinematographer)>	<activeYearsStartYear>	"1969"^^xsd:gYear
<Ashok_Kumar_(cinematographer)>	<activeYearsEndYear>	"2006"^^xsd:gYear
<Ashok_Kumar_(cinematographer)>	<birthName>	"Ashok Kumar Aggarwal"
<Ashok_Kumar_(cinematographer)>	rdfs:label	"Kumar, Ashok"
<Ashok_Kumar_(cinematographer)>	<birthDate>	"1941-06-25"^^xsd:date
<Ashok_Kumar_(cinematographer)>	<birthYear>	"1941"^^xsd:gYear
<Ashok_Kumar_(cinematographer)>	<http://purl.org/dc/elements/1.1/description>	"Indian cinematographer"
<Nothing_Else_Matters_(album)>	rdfs:label	"Nothing Else Matters"
<Nothing_Else_Matters_(album)>	<releaseDate>	"1999-08-31"^^xsd:date
<Chiquititas_(Portugal)>	rdfs:label	"Chiquititas"
<Chiquititas_(Portugal)>	<numberOfSeasons>	"1"^^xsd:nonNegativeInteger
<Chiquititas_(Portugal)>	<numberOfEpisodes>	"217"^^xsd:nonNegativeInteger
<Chiquititas_(Portugal)>	<runtime>	"2700.0"^^xsd:double
<Chiquititas_(Portugal)>	<releaseDate>	"2007-07-20"^^xsd:date
<Vahdat,_Kermanshah>	rdfs:label	"Vahdat"
<Vahdat,_Kermanshah>	rdfs:label	"وحدت"
<Vahdat,_Kermanshah>	<populationTotal>	"539"^^xsd:nonNegativeInteger
<Vahdat,_Kermanshah>	<utcOffset>	"+3:30"
<Vahdat,_Kermanshah>	<utcOffset>	"+4:30"
<Sarkan,_Kermanshah>	rdfs:label	"Sarkan"
<Sarkan,_Kermanshah>	rdfs:label	"سركن"
<Sarkan,_Kermanshah>	<populationTotal>	"74"^^xsd:nonNegativeInteger
<Sarkan,_Kermanshah>	<utcOffset>	"+3:30"
<Sarkan,_Kermanshah>	<utcOffset>	"+4:30"
<Chameleon_(2005_video_game)>	rdfs:label	"Chameleon"
<Chameleon_(2005_video_game)>	<releaseDate>	"2005-05-19"^^xsd:date
<Jeyran_Bolagh>	rdfs:label	"Jeyran Bolagh"
<Jeyran_Bolagh>	rdfs:label	"جيرانبلاغ"
<Jeyran_Bolagh>	<populationTotal>	"186"^^xsd:nonNegativeInteger
<Jeyran_Bolagh>	<utcOffset>	"+3:30"
<Jeyran_Bolagh>	<utcOffset>	"+4:30"
<Rizvand,_Kermanshah>	rdfs:label	"Rizvand"
<Rizvand,_Kermanshah>	rdfs:label	"ريزوند"
<Rizvand,_Kermanshah>	<populationTotal>	"146"^^xsd:nonNegativeInteger
<Rizvand,_Kermanshah>	<utcOffset>	"+3:30"
<Rizvand,_Kermanshah>	<utcOffset>	"+4:30"
<Rizvand,_Mahidasht>	rdfs:label	"Rizvand"
<Rizvand,_Mahidasht>	rdfs:label	"ريزوند"
<Rizvand,_Mahidasht>	<populationTotal>	"392"^^xsd:nonNegativeInteger
<Rizvand,_Mahidasht>	<utcOffset>	"+3:30"
<Rizvand,_Mahidasht>	<utcOffset>	"+4:30"
<Huntingdon_(Boyce,_Virginia)>	<area>	"1201916.3574528"^^xsd:double
<Huntingdon_(Boyce,_Virginia)>	<yearOfConstruction>	"1830"^^xsd:gYear
<Huntingdon_(Boyce,_Virginia)>	<added>	"1979-05-25"^^xsd:date
<Huntingdon_(Boyce,_Virginia)>	<nrhpReferenceNumber>	"79003035"
<Huntingdon_(Boyce,_Virginia)>	rdfs:label	"Huntingdon"
<John_Ray_(footballer)>	rdfs:label	"John Ray"
<John_Ray_(footballer)>	rdfs:label	"John Walter Ray"
<John_Ray_(footballer)>	<birthDate>	"1968-11-21"^^xsd:date
<John_Ray_(footballer)>	<height>	"1.8288"^^xsd:double
<John_Ray_(footballer)>	rdfs:label	"Ray, John"
<John_Ray_(footballer)>	<birthYear>	"1968"^^xsd:gYear
<John_Ray_(footballer)>	<http://purl.org/dc/elements/1.1/description>	"Footballer"
<Ludwig_II_(1922_film)>	rdfs:label	"Ludwig II"
<Ludwig_II_(1922_film)>	<releaseDate>	"1922-03-24"^^xsd:date
<The_Locket_(How_I_Met_Your_Mother)>	<seasonNumber>	"9"^^xsd:nonNegativeInteger
<The_Locket_(How_I_Met_Your_Mother)>	<episodeNumber>	"1"^^xsd:nonNegativeInteger
<The_Locket_(How_I_Met_Your_Mother)>	rdfs:label	"The Locket"
<The_Locket_(How_I_Met_Your_Mother)>	<releaseDate>	"2013-09-23"^^xsd:date
<Rizvand-e_Ali_Akbar>	rdfs:label	"Rizvand-e Ali Akbar"
<Rizvand-e_Ali_Akbar>	rdfs:label	"ريزوندعلي اكبر"
<Rizvand-e_Ali_Akbar>	<populationTotal>	"160"^^xsd:nonNegativeInteger
<Rizvand-e_Ali_Akbar>	<utcOffset>	"+3:30"
<Rizvand-e_Ali_Akbar>	<utcOffset>	"+4:30"
<Rizvand-e_Najaf>	rdfs:label	"Rizvand-e Najaf"
<Rizvand-e_Najaf>	rdfs:label	"ريزوندنجف"
<Rizvand-e_Najaf>	<populationTotal>	"273"^^xsd:nonNegativeInteger
<Rizvand-e_Najaf>	<utcOffset>	"+3:30"
<Rizvand-e_Najaf>	<utcOffset>	"+4:30"
